doc_id	noun_phrase	root_text	pre_nom	post_nom	start_idx	end_idx	root_idx
published-S0016703718305271	Bourget and Crisp, 1975	Bourget	-LRB-	CC	353	357	353
published-S0016703718305271	Crisp	Crisp	CC	CD	355	355	355
published-S0016703718305271	The thin layers	layers	JJ	VBP	360	362	362
published-S0016703718305271	polycrystalline calcite crystals enveloped in organic macromolecules (Gal et al., 2015)	crystals	NN	VBD	366	380	368
published-S0016703718305271	organic macromolecules (Gal et al	macromolecules	JJ	-LRB-	371	376	372
published-S0016703718305271	Gal et al	al	NNP	NNP	374	376	376
published-S0016703718305271	hierarchical patterns	patterns	JJ	.	383	384	384
published-S0016703718305271	These hierarchical patterns	patterns	JJ	VBP	386	388	388
published-S0016703718305271	seasonal changes in growth rate and	changes	JJ	IN	391	396	392
published-S0016703718305271	growth rate and	rate	NN	CC	394	396	395
published-S0016703718305271	band	band	VBG	IN	398	398	398
published-S0016703718305271	ontogeny modulating the thickness of growth bands (Bourget and Crisp, 1975	modulating	NN	DT	401	413	402
published-S0016703718305271	the thickness of growth bands (Bourget and Crisp, 1975	thickness	DT	IN	403	413	404
published-S0016703718305271	growth bands (Bourget and Crisp, 1975	bands	NN	-LRB-	406	413	407
published-S0016703718305271	Bourget and Crisp, 1975	Bourget	-LRB-	CC	409	413	409
published-S0016703718305271	Crisp	Crisp	CC	CD	411	411	411
published-S0016703718305271	an initial planktic life stage	stage	NN	NNS	417	421	421
published-S0016703718305271	barnacles	barnacles	,	VBP	423	423	423
published-S0016703718305271	their final larval stage	stage	NN	CC	426	429	429
published-S0016703718305271	environmental conditions	conditions	JJ	IN	440	441	441
published-S0016703718305271	their growth site	site	NN	IN	443	445	445
published-S0016703718305271	their adult life	life	NN	.	447	449	449
published-S0016703718305271	Particular interest has been focussed on their attachment to various surfaces due to the negative economic impact of barnacle fouling (e.g., Christie and Dalley, 1987; Swain et al., 1998)	interest	JJ	VBZ	451	486	452
published-S0016703718305271	their attachment to various surfaces	attachment	PRP$	IN	457	461	458
published-S0016703718305271	various surfaces	surfaces	JJ	IN	460	461	461
published-S0016703718305271	the negative economic impact of barnacle fouling (e.g., Christie and Dalley, 1987	impact	JJ	IN	464	478	467
published-S0016703718305271	barnacle fouling (e.g., Christie and Dalley, 1987	fouling	NN	-LRB-	469	478	470
published-S0016703718305271	Swain et al., 1998)	al	NNP	NNP	480	486	482
published-S0016703718305271	The shells of barnacles	shells	DT	IN	488	491	489
published-S0016703718305271	barnacles	barnacles	IN	VBP	491	491	491
published-S0016703718305271	use in ecological and environmental studies	use	VBD	IN	498	503	498
published-S0016703718305271	ecological and environmental studies	studies	JJ	:	500	503	503
published-S0016703718305271	δ18O values of turtle and whale barnacles	values	NNP	IN	507	513	508
published-S0016703718305271	turtle and whale barnacles	barnacles	NN	VBP	510	513	513
published-S0016703718305271	the movement patterns of their host animals (Killingley, 1980;	patterns	NN	IN	519	530	521
published-S0016703718305271	their host animals	animals	NN	-LRB-	523	525	525
published-S0016703718305271	Killingley, 1980;	Killingley	-LRB-	CD	527	530	527
published-S0016703718305271	Killingley and Lutcavage, 1983) and a barnacle oxygen isotope thermometer has been established (Killingley and Newman, 1982)	Killingley	:	CC	531	552	531
published-S0016703718305271	Lutcavage	Lutcavage	CC	CD	533	533	533
published-S0016703718305271	a barnacle oxygen isotope thermometer	thermometer	NN	VBZ	538	542	542
published-S0016703718305271	Killingley and Newman, 1982)	Killingley	-LRB-	CC	547	552	547
published-S0016703718305271	Newman	Newman	CC	CD	549	549	549
published-S0016703718305271	This barnacle thermometer	thermometer	NN	VBZ	554	556	556
published-S0016703718305271	example	example	IN	VBN	560	560	560
published-S0016703718305271	habitats of turtle barnacles (Detjen et al	habitats	VBG	IN	566	573	566
published-S0016703718305271	turtle barnacles	barnacles	NN	-LRB-	568	569	569
published-S0016703718305271	Detjen et al	al	NNP	NNP	571	573	573
published-S0016703718305271	the point of origin of museum specimens (Newman and Killingley, 1985)	point	DT	IN	581	594	582
published-S0016703718305271	origin of museum specimens (Newman and Killingley, 1985)	origin	IN	IN	584	594	584
published-S0016703718305271	museum specimens (Newman and Killingley, 1985)	specimens	NN	-LRB-	586	594	587
published-S0016703718305271	Newman and Killingley, 1985	Newman	-LRB-	CC	589	593	589
published-S0016703718305271	Killingley	Killingley	CC	CD	591	591	591
published-S0016703718305271	carbon isotope ratios in body tissues of intertidal barnacles	ratios	NN	IN	598	606	600
published-S0016703718305271	body tissues of intertidal barnacles	tissues	NN	IN	602	606	603
published-S0016703718305271	intertidal barnacles	barnacles	JJ	VBP	605	606	606
published-S0016703718305271	a potential proxy for habitat elevation with respect to the tidal level (Craven et al., 2008)	proxy	JJ	IN	611	630	613
published-S0016703718305271	habitat elevation	elevation	NN	IN	615	616	616
published-S0016703718305271	respect to the tidal level (Craven et al., 2008)	respect	IN	IN	618	630	618
published-S0016703718305271	the tidal level (Craven et al., 2008)	level	JJ	-LRB-	620	630	622
published-S0016703718305271	Craven et al	al	NNP	NNP	624	626	626
published-S0016703718305271	., 2008	.	NNP	CD	627	629	627
published-S0016703718305271	/Ca	Ca	SYM	NNS	633	634	634
published-S0016703718305271	barnacle shells	shells	NN	VBP	637	638	638
published-S0016703718305271	tracers of salinity (Gordon et al., 1970) and shore level (Pilkey and Harriss, 1966; Bourget, 1974)	tracers	IN	IN	645	669	645
published-S0016703718305271	salinity (Gordon et al	salinity	IN	-LRB-	647	651	647
published-S0016703718305271	Gordon et al	al	NNP	NNP	649	651	651
published-S0016703718305271	., 1970	.	NNP	CD	652	654	652
published-S0016703718305271	shore level (Pilkey and Harriss, 1966; Bourget, 1974)	level	NN	-LRB-	657	669	658
published-S0016703718305271	Pilkey and Harriss, 1966	Pilkey	-LRB-	CC	660	664	660
published-S0016703718305271	Harriss	Harriss	CC	CD	662	662	662
published-S0016703718305271	Bourget, 1974)	Bourget	:	CD	666	669	666
published-S0016703718305271	Significant inter-specimen differences in shell composition across different localities	differences	JJ	IN	671	681	675
published-S0016703718305271	shell composition	composition	JJ	IN	677	678	678
published-S0016703718305271	different localities	localities	JJ	VBP	680	681	681
published-S0016703718305271	fingerprinting tool	tool	NN	TO	687	688	688
published-S0016703718305271	harvest points of edible goose barnacles (Albuquerque et al	points	NN	IN	691	700	692
published-S0016703718305271	edible goose barnacles (Albuquerque et al	barnacles	NN	-LRB-	694	700	696
published-S0016703718305271	Albuquerque et al	al	NNP	NNP	698	700	700
published-S0016703718305271	such encouraging studies	studies	JJ	RB	707	709	709
published-S0016703718305271	the chemical composition of barnacle shell material	composition	NN	IN	716	722	718
published-S0016703718305271	barnacle shell material	material	NN	CC	720	722	722
published-S0016703718305271	compilations of barnacle shell chemistry	compilations	CC	IN	725	729	725
published-S0016703718305271	barnacle shell chemistry	chemistry	NN	VBP	727	729	729
published-S0016703718305271	very few samples (Chave, 1954; Dodd, 1967)	samples	JJ	-LRB-	732	743	734
published-S0016703718305271	Chave, 1954	Chave	-LRB-	CD	736	738	736
published-S0016703718305271	Dodd, 1967)	Dodd	:	CD	740	743	740
published-S0016703718305271	the few available data	data	JJ	PRP	746	749	749
published-S0016703718305271	it	it	NNS	VBZ	750	750	750
published-S0016703718305271	barnacle shell calcite	calcite	NN	VBZ	755	757	757
published-S0016703718305271	most commonly studied biogenic calcite as its very high Sr concentrations	calcite	JJ	IN	761	771	765
published-S0016703718305271	its very high Sr concentrations	concentrations	NNP	VBP	767	771	771
published-S0016703718305271	it	it	VBP	VBZ	773	773	773
published-S0016703718305271	a proposed correlation line of Sr versus Mg content (Carpenter and Lohmann, 1992	line	NN	IN	776	790	779
published-S0016703718305271	Sr versus Mg content (Carpenter and Lohmann, 1992	Sr	IN	IN	781	790	781
published-S0016703718305271	Mg content (	content	NNP	-LRB-	783	785	784
published-S0016703718305271	Carpenter and Lohmann	Carpenter	-LRB-	CC	786	788	786
published-S0016703718305271	Lohmann	Lohmann	CC	CD	788	788	788
published-S0016703718305271	barnacles	barnacles	IN	VBP	794	794	794
published-S0016703718305271	any species-specific element signatures	signatures	NN	CC	796	801	801
published-S0016703718305271	differences in element concentrations in their shell plates	differences	VBP	IN	806	813	806
published-S0016703718305271	element concentrations	concentrations	NN	IN	808	809	809
published-S0016703718305271	their shell plates	plates	NN	VBZ	811	813	813
published-S0016703718305271	Iglikowska et al	al	NNP	NNP	825	827	827
published-S0016703718305271	., 2018a	.	NNP	CD	828	830	828
published-S0016703718305271	we	we	RB	VBP	834	834	834
published-S0016703718305271	δ18O values as well as Mg/Ca, Sr/Ca,	values	NN	RB	838	850	839
published-S0016703718305271	Mg/Ca, Sr/Ca,	Ca	SYM	NNP	843	850	845
published-S0016703718305271	Sr/Ca,	Ca	NNP	NNP	847	850	849
published-S0016703718305271	42 modern barnacle species of the Lepadiformes, Scalpelliformes, Verruciformes and Balaniformes	species	NN	IN	860	872	863
published-S0016703718305271	the Lepadiformes, Scalpelliformes, Verruciformes and Balaniformes	Lepadiformes	DT	NNP	865	872	866
published-S0016703718305271	Scalpelliformes, Verruciformes and Balaniformes	Scalpelliformes	,	NNP	868	872	868
published-S0016703718305271	Verruciformes and Balaniformes	Verruciformes	,	CC	870	872	870
published-S0016703718305271	Balaniformes	Balaniformes	CC	-LRB-	872	872	872
published-S0016703718305271	Pérez-Losada et al	al	NNP	NNP	875	879	879
published-S0016703718305271	., 2008	.	NNP	CD	880	882	880
published-S0016703718305271	taxonomic scheme	scheme	JJ	-RRB-	884	885	885
published-S0016703718305271	the first large survey of shell geochemistry in cirripedes	survey	JJ	IN	889	897	892
published-S0016703718305271	shell geochemistry	geochemistry	JJ	IN	894	895	895
published-S0016703718305271	cirripedes	cirripedes	IN	.	897	897	897
published-S0016703718305271	These analyses	analyses	DT	VBP	899	900	900
published-S0016703718305271	XRD analyses of 27 specimens to confirm the calcitic nature of the shell material	analyses	NNP	IN	904	917	905
published-S0016703718305271	27 specimens	specimens	CD	TO	907	908	908
published-S0016703718305271	the calcitic nature of the shell material	nature	JJ	IN	911	917	913
published-S0016703718305271	the shell material	material	NN	.	915	917	917
published-S0016703718305271	We	We	.	VBP	919	919	919
published-S0016703718305271	the geochemical signatures of the shells with environmental parameters	signatures	JJ	IN	921	929	923
published-S0016703718305271	the shells with environmental parameters	shells	DT	IN	925	929	926
published-S0016703718305271	environmental parameters	parameters	JJ	CC	928	929	929
published-S0016703718305271	taxonomic trends in shell composition	trends	JJ	IN	932	936	933
published-S0016703718305271	shell composition	composition	JJ	.	935	936	936
published-S0016703718305271	we	we	,	VBP	940	940	940
published-S0016703718305271	intra-shell chemical variability to address overall compositional heterogeneity and plate-specific chemical fingerprints	variability	NN	TO	942	957	946
published-S0016703718305271	overall compositional heterogeneity and plate-specific chemical fingerprints	heterogeneity	JJ	CC	949	957	951
published-S0016703718305271	plate-specific chemical fingerprints	fingerprints	NN	.	953	957	957
published-S0021997515003138	a newly emerged disease of the ovine digit	disease	VBN	IN	3	10	6
published-S0021997515003138	the ovine digit	digit	NNP	VBD	8	10	10
published-S0021997515003138	the UK,	UK	DT	DT	14	16	15
published-S0021997515003138	the lesions of which	lesions	DT	IN	17	20	18
published-S0021997515003138	which	which	IN	VBD	20	20	20
published-S0021997515003138	severe clinical signs in affected animals (Harwood et al., 1997	signs	JJ	IN	23	35	25
published-S0021997515003138	affected animals (Harwood et al	animals	VBN	-LRB-	27	32	28
published-S0021997515003138	Harwood et al	Harwood	-LRB-	NNP	30	32	30
published-S0021997515003138	., 1997	.	NNP	CD	33	35	33
published-S0021997515003138	The distinction between this disease and ovine foot rot was made by the differences in clinical appearance, the failure to respond to conventional foot rot therapies, and the isolation of Treponema spp	distinction	DT	IN	38	71	39
published-S0021997515003138	this disease and ovine foot rot	disease	DT	CC	41	46	42
published-S0021997515003138	ovine foot rot	rot	NN	VBD	44	46	46
published-S0021997515003138	the differences in clinical appearance	differences	DT	IN	50	54	51
published-S0021997515003138	clinical appearance	appearance	JJ	DT	53	54	54
published-S0021997515003138	the failure to respond to conventional foot rot therapies, and the isolation of Treponema spp	failure	DT	TO	56	71	57
published-S0021997515003138	conventional foot rot therapies	therapies	NN	CC	61	64	64
published-S0021997515003138	the isolation of Treponema spp	isolation	DT	IN	67	71	68
published-S0021997515003138	Treponema spp	spp	NNP	.	70	71	71
published-S0021997515003138	the lesions	lesions	DT	IN	74	75	75
published-S0021997515003138	concurrent detection of the causative agent of foot rot	detection	JJ	IN	80	88	81
published-S0021997515003138	the causative agent of foot rot	agent	JJ	IN	83	88	85
published-S0021997515003138	foot rot	rot	NN	NNP	87	88	88
published-S0021997515003138	Naylor et al	al	NNP	NNP	93	95	95
published-S0021997515003138	., 1998	.	NNP	CD	96	98	96
published-S0021997515003138	et al	al	NNP	NNP	101	102	102
published-S0021997515003138	., 1999	.	NNP	CD	103	105	103
published-S0021997515003138	Lewis et al., 2001).	al	NNP	NNP	107	114	109
published-S0021997515003138	., 2001)	.	NNP	CD	110	113	110
published-S0021997515003138	The disease	disease	DT	VBD	115	116	116
published-S0021997515003138	contagious ovine digital dermatitis (CODD)	dermatitis	NNP	-LRB-	119	125	122
published-S0021997515003138	CODD	CODD	-LRB-	-RRB-	124	124	124
published-S0021997515003138	(Davies et al., 1999) and further work has since identified three Treponema phylogroups to be associated with clinical disease, namely Treponema medium/Treponema vincentii-like,	Davies	-LRB-	NNP	126	158	127
published-S0021997515003138	., 1999	.	NNP	CD	130	132	130
published-S0021997515003138	further work	work	JJ	VBZ	135	136	136
published-S0021997515003138	clinical disease, namely Treponema medium/Treponema vincentii-like,	disease	JJ	RB	147	158	148
published-S0021997515003138	These same three Treponema phylogroups	phylogroups	NNP	VBP	175	179	179
published-S0021997515003138	the cause of bovine digital dermatitis (BDD) (Evans et al., 2008)	cause	DT	IN	184	200	185
published-S0021997515003138	bovine digital dermatitis (BDD) (Evans et al., 2008	dermatitis	NNP	-LRB-	187	199	189
published-S0021997515003138	(BDD)	BDD	-LRB-	-RRB-	190	192	191
published-S0021997515003138	Evans	Evans	-LRB-	NNP	194	194	194
published-S0021997515003138	et al	al	NNP	NNP	195	196	196
published-S0021997515003138	., 2008	.	NNP	CD	197	199	197
published-S0021997515003138	not all BDD lesions	lesions	NNP	MD	203	206	206
published-S0021997515003138	all three phylogroups (Evans et al., 2009)	phylogroups	CD	-LRB-	210	220	212
published-S0021997515003138	Evans et al	al	NNP	NNP	214	216	216
published-S0021997515003138	., 2009	.	NNP	CD	217	219	217
published-S0021997515003138	the clinical presentation of CODD	presentation	JJ	IN	224	228	226
published-S0021997515003138	CODD	CODD	IN	VBD	228	228	228
published-S0021997515003138	detail	detail	IN	IN	232	232	232
published-S0021997515003138	the first time	time	JJ	CC	234	236	236
published-S0021997515003138	a five-point lesion grading system	system	VBG	VBD	239	245	245
published-S0021997515003138	that study	study	DT	DT	258	259	259
published-S0021997515003138	the range of lesions	range	DT	IN	261	264	262
published-S0021997515003138	lesions	lesions	IN	VBD	264	264	264
published-S0021997515003138	a clinical progression of disease such that lesions progressed from grade 1 to 5	progression	JJ	IN	268	281	270
published-S0021997515003138	disease	disease	IN	JJ	272	272	272
published-S0021997515003138	lesions	lesions	IN	VBN	275	275	275
published-S0021997515003138	grade 1	grade	IN	CD	278	279	278
published-S0021997515003138	the disease	disease	DT	VBZ	285	286	286
published-S0021997515003138	the coronary band	band	JJ	CC	289	291	291
published-S0021997515003138	the dorsal hoof wall	wall	JJ	.	306	309	309
published-S0021997515003138	The lesions	lesions	DT	MD	311	312	312
published-S0021997515003138	new horn	horn	JJ	RB	316	317	317
published-S0021997515003138	the horn lost in the fulminant stage of the disease	horn	DT	VBN	320	329	321
published-S0021997515003138	the fulminant stage of the disease	stage	JJ	IN	324	329	326
published-S0021997515003138	the disease	disease	DT	IN	328	329	329
published-S0021997515003138	some deformity of the regrown hoof	deformity	DT	IN	332	337	333
published-S0021997515003138	the regrown hoof	hoof	JJ	.	335	337	337
published-S0021997515003138	date	date	IN	EX	340	340	340
published-S0021997515003138	no histopathological characterization of these lesions or immunohistochemical investigation of the presence of Treponema spp	characterization	JJ	IN	345	359	347
published-S0021997515003138	these lesions or immunohistochemical investigation of the presence of Treponema spp	lesions	DT	CC	349	359	350
published-S0021997515003138	immunohistochemical investigation	investigation	JJ	IN	352	353	353
published-S0021997515003138	the presence of Treponema spp	presence	DT	IN	355	359	356
published-S0021997515003138	Treponema spp	spp	NNP	.	358	359	359
published-S0021997515003138	the pathological changes	changes	JJ	.	363	365	365
published-S0021997515003138	cattle	cattle	IN	NN	368	368	368
published-S0021997515003138	immunohistochemistry (IHC)	immunohistochemistry	,	-LRB-	370	373	370
published-S0021997515003138	IHC	IHC	-LRB-	-RRB-	372	372	372
published-S0021997515003138	Treponema-like organisms in BDD lesions	organisms	JJ	IN	379	385	382
published-S0021997515003138	BDD lesions	lesions	NNP	CC	384	385	385
published-S0021997515003138	these are associated with hair follicles and sebaceous glands (Evans et al., 2009	these	CC	VBP	388	403	388
published-S0021997515003138	hair follicles and sebaceous glands	follicles	NN	CC	392	396	393
published-S0021997515003138	sebaceous glands	glands	JJ	-LRB-	395	396	396
published-S0021997515003138	., 2009	.	NNP	CD	401	403	401
published-S0021997515003138	the present study	study	JJ	NNP	407	409	409
published-S0021997515003138	IHC	IHC	,	VBD	411	411	411
published-S0021997515003138	the presence/absence of CODD-associated Treponema spp	absence	SYM	IN	416	425	419
published-S0021997515003138	CODD-associated Treponema spp	spp	NNP	.	421	425	425
published-S0021997515003138	It	It	.	VBD	427	427	427
published-S0021997515003138	that Treponema spp	spp	NNP	.	430	432	432
published-S0021997515003138	earlier grades of lesion, particularly those of grade 1	grades	JJR	IN	440	449	441
published-S0021997515003138	lesion	lesion	IN	RB	443	443	443
published-S0021997515003138	particularly those of grade 1	those	RB	IN	445	449	446
published-S0021997515003138	grade 1	grade	IN	CD	448	449	448
published-S0021997515003138	The organisms	organisms	DT	MD	451	452	452
published-S0021997515003138	all of the stages of the clinical disease	all	IN	IN	456	463	456
published-S0021997515003138	the stages of the clinical disease	stages	DT	IN	458	463	459
published-S0021997515003138	the clinical disease	disease	JJ	CC	461	463	463
published-S0021997515003138	competition by secondary invaders, tissue necrosis or damage/removal by the immune system	competition	IN	IN	472	486	472
published-S0021997515003138	secondary invaders, tissue necrosis or damage/removal by the immune system	invaders	JJ	NN	474	486	475
published-S0021997515003138	tissue necrosis or damage/removal by the immune system	necrosis	NN	CC	477	486	478
published-S0021997515003138	damage/removal	removal	SYM	IN	480	482	482
published-S0021997515003138	the immune system	system	JJ	.	484	486	486
published-S0021997515003138	The aims of this study	aims	DT	IN	488	492	489
published-S0021997515003138	this study	study	DT	VBD	491	492	492
published-S0021997515003138	the histopathological changes observed for each grade of clinical lesion	changes	JJ	VBN	500	509	502
published-S0021997515003138	each grade of clinical lesion	grade	DT	IN	505	509	506
published-S0021997515003138	clinical lesion	lesion	JJ	CC	508	509	509
published-S0021997515003138	these grades	grades	DT	VBD	514	515	515
published-S0021997515003138	a progression of disease	progression	DT	IN	517	520	518
published-S0021997515003138	disease	disease	IN	CC	520	520	520
published-S0021997515003138	the spirochaetes of the three phylogroups,	spirochaetes	DT	IN	529	535	530
published-S0021997515003138	the three phylogroups	phylogroups	CD	NNP	532	534	534
published-S0021997515003138	clinical disease	disease	JJ	.	555	556	556
published-S0028390818300613	High-frequency action potential firing is essential for rapid information processing in the central nervous system, and in particular in the auditory system, which must encode complex auditory information with high fidelity (Carr, 1993; Joris and Yin, 2007; King et al., 2001)	firing	JJ	VBZ	0	52	5
published-S0028390818300613	rapid information processing in the central nervous system	processing	NN	IN	9	16	11
published-S0028390818300613	the central nervous system	system	JJ	CC	13	16	16
published-S0028390818300613	the auditory system, which must encode complex auditory information with high fidelity (Carr, 1993; Joris and Yin, 2007	system	JJ	WDT	22	44	24
published-S0028390818300613	which	which	,	MD	26	26	26
published-S0028390818300613	complex auditory information with high fidelity (Carr, 1993; Joris and Yin, 2007	information	JJ	IN	29	44	31
published-S0028390818300613	high fidelity (Carr, 1993; Joris and Yin, 2007	fidelity	JJ	-LRB-	33	44	34
published-S0028390818300613	Carr, 1993	Carr	-LRB-	CD	36	38	36
published-S0028390818300613	Joris and Yin, 2007	Joris	:	CC	40	44	40
published-S0028390818300613	Yin	Yin	CC	CD	42	42	42
published-S0028390818300613	King et al., 2001)	al	NNP	NNP	46	52	48
published-S0028390818300613	Kv3.1 K+ channels	channels	JJ	VBP	54	56	56
published-S0028390818300613	currents with a high activation threshold and fast activation and deactivation kinetics, allowing for rapid action potential repolarization and short inter-spike intervals (Erisir et al., 1999; Rudy et al., 1999; Rudy and McBain, 2001)	currents	VBP	IN	58	103	58
published-S0028390818300613	a high activation threshold and fast activation and deactivation kinetics	activation	JJ	CC	60	69	66
published-S0028390818300613	deactivation kinetics	kinetics	NN	VBG	68	69	69
published-S0028390818300613	rapid action potential repolarization and short inter-spike intervals	repolarization	JJ	CC	73	82	76
published-S0028390818300613	short inter-spike intervals	intervals	JJ	-LRB-	78	82	82
published-S0028390818300613	., 1999	.	NNP	CD	87	89	87
published-S0028390818300613	al	al	NNP	NNP	93	93	93
published-S0028390818300613	Rudy and McBain, 2001)	Rudy	:	CC	98	103	98
published-S0028390818300613	McBain	McBain	CC	CD	100	100	100
published-S0028390818300613	Kv3.1 K+ current activation and deactivation properties	activation	JJ	CC	105	111	108
published-S0028390818300613	deactivation properties	properties	NN	VBP	110	111	111
published-S0028390818300613	those currents	currents	DT	VBP	114	115	115
published-S0028390818300613	high frequency firing of neurons	firing	NN	IN	120	124	122
published-S0028390818300613	neurons	neurons	IN	.	124	124	124
published-S0028390818300613	accordance with this observation	accordance	IN	IN	127	130	127
published-S0028390818300613	this observation	observation	DT	JJ	129	130	130
published-S0028390818300613	Kv3.1 K+ currents are expressed in neurones firing at high frequency such as in the spinal cord (Deuchars et al., 2001), cortex (Erisir et al., 1999), cerebellum (Joho and Hurlock, 2009) and auditory nuclei (Wang et al., 1998)	currents	NN	VBP	132	186	134
published-S0028390818300613	neurones firing at high frequency such as in the spinal cord	neurones	IN	VBG	138	148	138
published-S0028390818300613	high frequency	frequency	JJ	JJ	141	142	142
published-S0028390818300613	the spinal cord	cord	JJ	-LRB-	146	148	148
published-S0028390818300613	Erisir et al	al	NNP	NNP	160	162	162
published-S0028390818300613	cerebellum (Joho and Hurlock, 2009) and auditory nuclei (Wang et al., 1998)	cerebellum	,	-LRB-	168	186	168
published-S0028390818300613	Joho and Hurlock, 2009) and auditory nuclei	Joho	-LRB-	CC	170	178	170
published-S0028390818300613	Hurlock	Hurlock	CC	CD	172	172	172
published-S0028390818300613	auditory nuclei	nuclei	JJ	-LRB-	177	178	178
published-S0028390818300613	Wang et al	al	NNP	NNP	180	182	182
published-S0028390818300613	., 1998	.	NNP	CD	183	185	183
published-S0028390818300613	The dorsal	dorsal	DT	VBP	188	189	189
published-S0028390818300613	DCN	DCN	-LRB-	-RRB-	193	193	193
published-S0028390818300613	an auditory brainstem structure playing a pivotal role in the integration of information from multiple sensory pathways (Wu and Martel, 2016) and in acoustic cues related to vertical sound source localization (May, 2000)	structure	NN	VBG	196	234	199
published-S0028390818300613	a pivotal role in the integration of information from multiple sensory pathways (Wu and Martel, 2016) and in acoustic cues related to vertical sound source localization (May, 2000)	role	JJ	IN	201	234	203
published-S0028390818300613	the integration of information from multiple sensory pathways (Wu and Martel, 2016)	integration	DT	IN	205	219	206
published-S0028390818300613	information	information	IN	IN	208	208	208
published-S0028390818300613	multiple sensory pathways (Wu and Martel, 2016)	pathways	JJ	-LRB-	210	219	212
published-S0028390818300613	Wu and Martel, 2016	Wu	-LRB-	CC	214	218	214
published-S0028390818300613	Martel	Martel	CC	CD	216	216	216
published-S0028390818300613	acoustic cues related to vertical sound source localization (May, 2000)	cues	JJ	VBN	222	234	223
published-S0028390818300613	vertical sound source localization (May, 2000)	localization	NN	-LRB-	226	234	229
published-S0028390818300613	May, 2000	May	-LRB-	CD	231	233	231
published-S0028390818300613	DCN principal fusiform cells	cells	NN	VBP	236	239	239
published-S0028390818300613	reliable and precise trains of action potentials	trains	JJ	IN	241	247	244
published-S0028390818300613	action potentials	potentials	NN	IN	246	247	247
published-S0028390818300613	response to depolarizations	response	IN	IN	249	251	249
published-S0028390818300613	depolarizations	depolarizations	IN	-LRB-	251	251	251
published-S0028390818300613	Hancock and Voigt, 2002a, b; Manis, 1990; Oertel and Wu, 1989; Pilati et al., 2008)	Hancock	:	CC	260	284	260
published-S0028390818300613	Voigt,	Voigt	CC	CD	262	263	262
published-S0028390818300613	b	b	,	:	266	266	266
published-S0028390818300613	Manis, 1990	Manis	:	CD	268	270	268
published-S0028390818300613	Oertel and Wu, 1989	Oertel	:	CC	272	276	272
published-S0028390818300613	Wu	Wu	CC	CD	274	274	274
published-S0028390818300613	Pilati et al	al	NNP	NNP	278	280	280
published-S0028390818300613	., 2008	.	NNP	CD	281	283	281
published-S0028390818300613	Our previous study	study	JJ	VBZ	286	288	288
published-S0028390818300613	that acoustic over-exposure triggers hearing loss	triggers	NN	VBG	291	298	296
published-S0028390818300613	loss	loss	VBG	CC	298	298	298
published-S0028390818300613	this	this	CC	VBD	301	301	301
published-S0028390818300613	profound changes in the firing pattern and frequency of DCN fusiform cells	changes	JJ	IN	304	315	305
published-S0028390818300613	the firing pattern and frequency of DCN fusiform cells	pattern	NN	CC	307	315	309
published-S0028390818300613	frequency	frequency	CC	IN	311	311	311
published-S0028390818300613	DCN fusiform cells	cells	NN	-LRB-	313	315	315
published-S0028390818300613	., 2012	.	NNP	CD	320	322	320
published-S0028390818300613	acoustic over-exposure	exposure	HYPH	DT	326	329	329
published-S0028390818300613	a proportion (∼40%) of DCN fusiform cells	proportion	DT	-LRB-	331	340	332
published-S0028390818300613	∼40	∼40	-LRB-	UH	334	334	334
published-S0028390818300613	DCN fusiform cells	cells	NN	VBP	338	340	340
published-S0028390818300613	a distinct bursting firing pattern which has been associated with reduced Kv3.1 K+ currents	pattern	NN	WDT	342	355	346
published-S0028390818300613	which	which	NN	VBZ	347	347	347
published-S0028390818300613	reduced Kv3.1 K+ currents	currents	NN	VBG	352	355	355
published-S0028390818300613	the ability to fire regularly and	ability	DT	TO	358	363	359
published-S0028390818300613	high firing frequencies (Finlayson and Kaltenbach, 2009	frequencies	NN	-LRB-	365	373	367
published-S0028390818300613	Finlayson and Kaltenbach, 2009	Finlayson	-LRB-	CC	369	373	369
published-S0028390818300613	Kaltenbach	Kaltenbach	CC	CD	371	371	371
published-S0028390818300613	., 2012	.	NNP	CD	378	380	378
published-S0028390818300613	DCN fusiform cells	cells	NN	RB	383	385	385
published-S0028390818300613	increased spontaneous firing rates (Brozoski et al., 2002; Dehmel et al., 2012;	rates	NN	-LRB-	388	406	391
published-S0028390818300613	Brozoski et al	al	NNP	NNP	393	395	395
published-S0028390818300613	., 2002	.	NNP	CD	396	398	396
published-S0028390818300613	Dehmel et al	al	NNP	NNP	400	402	402
published-S0028390818300613	., 2012	.	NNP	CD	403	405	403
published-S0028390818300613	spontaneous firing which correlate with behavioural measures of tinnitus (Finlayson and Kaltenbach, 2009	firing	JJ	WDT	423	437	424
published-S0028390818300613	which	which	NN	VBP	425	425	425
published-S0028390818300613	behavioural measures of tinnitus (Finlayson and Kaltenbach, 2009	measures	JJ	IN	428	437	429
published-S0028390818300613	tinnitus (Finlayson and Kaltenbach, 2009	tinnitus	IN	-LRB-	431	437	431
published-S0028390818300613	Finlayson and Kaltenbach, 2009	Finlayson	-LRB-	CC	433	437	433
published-S0028390818300613	Kaltenbach	Kaltenbach	CC	CD	435	435	435
published-S0028390818300613	Wu and Martel, 2016).	Wu	:	CC	446	452	446
published-S0028390818300613	Martel	Martel	CC	CD	448	448	448
